BGC,Period,SMR_text,SMR,AET_PET,Pl,Sx,Fd,Bl,Cw,Hw,Lw,Py,Ac,At
MSxv,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
MSxv,1981-2010,submesic,3,0.944895258,L,L,L,L,L,L,L,L,H,L
MSxv,1981-2010,subxeric,2,0.920115081,L,L,L,M,L,L,L,L,H,L
MSxv,1981-2010,xeric,1,0.882712445,L,M,L,M,L,L,L,L,VH,L
MSxv,2020,mesic,4,0.948500978,L,L,L,L,L,L,L,L,H,L
MSxv,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
MSxv,2020,submesic,3,0.901413443,L,L,L,M,L,L,L,L,H,L
MSxv,2020,subxeric,2,0.87548002,L,M,L,H,L,L,L,L,VH,L
MSxv,2020,xeric,1,0.836810959,L,H,L,H,L,M,L,L,VH,L
MSxv,2050,mesic,4,0.918204229,L,L,L,M,L,L,L,L,H,L
MSxv,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
MSxv,2050,submesic,3,0.870195349,L,M,L,H,L,L,L,L,VH,L
MSxv,2050,subxeric,2,0.843287645,L,H,L,H,L,M,L,L,VH,L
MSxv,2050,xeric,1,0.79969674,M,VH,L,VH,M,H,L,L,VH,M
MSxv,2080,mesic,4,0.889004724,L,M,L,M,L,L,L,L,VH,L
MSxv,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
MSxv,2080,submesic,3,0.843653394,L,H,L,H,L,M,L,L,VH,L
MSxv,2080,subxeric,2,0.817429029,L,H,L,VH,M,M,L,L,VH,L
MSxv,2080,xeric,1,0.770032084,M,VH,L,VH,H,H,M,L,VH,M
PPxh1,1961-1990,mesic,4,0.665851381,VH,VH,M,VH,VH,VH,VH,M,VH,VH
PPxh1,1961-1990,subhygric,5,0.995390218,L,L,L,L,L,L,L,L,L,L
PPxh1,1961-1990,submesic,3,0.619484113,VH,VH,H,VH,VH,VH,VH,H,VH,VH
PPxh1,1961-1990,subxeric,2,0.586109599,VH,VH,VH,VH,VH,VH,VH,H,VH,VH
PPxh1,1961-1990,xeric,1,0.540170521,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh1,1971-2000,mesic,4,0.667737323,VH,VH,M,VH,VH,VH,VH,M,VH,VH
PPxh1,1971-2000,subhygric,5,0.994418646,L,L,L,L,L,L,L,L,L,L
PPxh1,1971-2000,submesic,3,0.625375495,VH,VH,H,VH,VH,VH,VH,H,VH,VH
PPxh1,1971-2000,subxeric,2,0.595601988,VH,VH,VH,VH,VH,VH,VH,H,VH,VH
PPxh1,1971-2000,xeric,1,0.55058722,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh1,1981-2010,mesic,4,0.653981149,VH,VH,M,VH,VH,VH,VH,M,VH,VH
PPxh1,1981-2010,subhygric,5,0.992904233,L,L,L,L,L,L,L,L,L,L
PPxh1,1981-2010,submesic,3,0.614949739,VH,VH,H,VH,VH,VH,VH,H,VH,VH
PPxh1,1981-2010,subxeric,2,0.585158304,VH,VH,VH,VH,VH,VH,VH,H,VH,VH
PPxh1,1981-2010,xeric,1,0.538590965,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh1,2020,mesic,4,0.613839513,VH,VH,H,VH,VH,VH,VH,H,VH,VH
PPxh1,2020,subhygric,5,0.996540351,L,L,L,L,L,L,L,L,L,L
PPxh1,2020,submesic,3,0.581415519,VH,VH,VH,VH,VH,VH,VH,H,VH,VH
PPxh1,2020,subxeric,2,0.550801998,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh1,2020,xeric,1,0.498294672,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh1,2050,mesic,4,0.568855536,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh1,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
PPxh1,2050,submesic,3,0.54281145,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh1,2050,subxeric,2,0.516978934,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh1,2050,xeric,1,0.467745167,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh1,2080,mesic,4,0.53336126,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh1,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
PPxh1,2080,submesic,3,0.516488582,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh1,2080,subxeric,2,0.497842467,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh1,2080,xeric,1,0.451720941,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh2,1961-1990,mesic,4,0.73268753,H,VH,L,VH,H,VH,M,L,VH,H
PPxh2,1961-1990,subhygric,5,0.99829187,L,L,L,L,L,L,L,L,L,L
PPxh2,1961-1990,submesic,3,0.68010351,VH,VH,M,VH,VH,VH,H,L,VH,VH
PPxh2,1961-1990,subxeric,2,0.645704574,VH,VH,H,VH,VH,VH,VH,M,VH,VH
PPxh2,1961-1990,xeric,1,0.601909718,VH,VH,H,VH,VH,VH,VH,H,VH,VH
PPxh2,1971-2000,mesic,4,0.734058981,H,VH,L,VH,H,VH,M,L,VH,H
PPxh2,1971-2000,subhygric,5,0.996490109,L,L,L,L,L,L,L,L,L,L
PPxh2,1971-2000,submesic,3,0.682431185,VH,VH,M,VH,VH,VH,H,L,VH,VH
PPxh2,1971-2000,subxeric,2,0.64886406,VH,VH,H,VH,VH,VH,VH,M,VH,VH
PPxh2,1971-2000,xeric,1,0.604284347,VH,VH,H,VH,VH,VH,VH,H,VH,VH
PPxh2,1981-2010,mesic,4,0.733873195,H,VH,L,VH,H,VH,M,L,VH,H
PPxh2,1981-2010,subhygric,5,0.996784951,L,L,L,L,L,L,L,L,L,L
PPxh2,1981-2010,submesic,3,0.682527706,VH,VH,M,VH,VH,VH,H,L,VH,VH
PPxh2,1981-2010,subxeric,2,0.647445148,VH,VH,H,VH,VH,VH,VH,M,VH,VH
PPxh2,1981-2010,xeric,1,0.600383286,VH,VH,H,VH,VH,VH,VH,H,VH,VH
PPxh2,2020,mesic,4,0.721356536,H,VH,L,VH,VH,VH,H,L,VH,H
PPxh2,2020,subhygric,5,0.999753202,L,L,L,L,L,L,L,L,L,L
PPxh2,2020,submesic,3,0.672478041,VH,VH,M,VH,VH,VH,VH,M,VH,VH
PPxh2,2020,subxeric,2,0.636936433,VH,VH,H,VH,VH,VH,VH,M,VH,VH
PPxh2,2020,xeric,1,0.581042321,VH,VH,VH,VH,VH,VH,VH,H,VH,VH
PPxh2,2050,mesic,4,0.683440981,VH,VH,M,VH,VH,VH,H,L,VH,VH
PPxh2,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
PPxh2,2050,submesic,3,0.637649033,VH,VH,H,VH,VH,VH,VH,M,VH,VH
PPxh2,2050,subxeric,2,0.601947873,VH,VH,H,VH,VH,VH,VH,H,VH,VH
PPxh2,2050,xeric,1,0.548815427,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh2,2080,mesic,4,0.657832909,VH,VH,M,VH,VH,VH,VH,M,VH,VH
PPxh2,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
PPxh2,2080,submesic,3,0.614313561,VH,VH,H,VH,VH,VH,VH,H,VH,VH
PPxh2,2080,subxeric,2,0.580592646,VH,VH,VH,VH,VH,VH,VH,H,VH,VH
PPxh2,2080,xeric,1,0.527598182,VH,VH,VH,VH,VH,VH,VH,VH,VH,VH
PPxh3,1961-1990,mesic,4,0.778216179,M,VH,L,VH,H,H,M,L,VH,M
PPxh3,1961-1990,subhygric,5,0.98992907,L,L,L,L,L,L,L,L,M,L
PPxh3,1961-1990,submesic,3,0.731310509,H,VH,L,VH,H,VH,M,L,VH,H
PPxh3,1961-1990,subxeric,2,0.701655742,VH,VH,L,VH,VH,VH,H,L,VH,VH
PPxh3,1961-1990,xeric,1,0.658759775,VH,VH,M,VH,VH,VH,VH,M,VH,VH
PPxh3,1971-2000,mesic,4,0.791914782,M,VH,L,VH,M,H,L,L,VH,M
PPxh3,1971-2000,subhygric,5,0.990669466,L,L,L,L,L,L,L,L,L,L
PPxh3,1971-2000,submesic,3,0.745790413,H,VH,L,VH,H,VH,M,L,VH,H
PPxh3,1971-2000,subxeric,2,0.717426875,H,VH,L,VH,VH,VH,H,L,VH,H
PPxh3,1971-2000,xeric,1,0.673750437,VH,VH,M,VH,VH,VH,VH,M,VH,VH
PPxh3,1981-2010,mesic,4,0.788087981,M,VH,L,VH,M,H,L,L,VH,M
PPxh3,1981-2010,subhygric,5,0.984663554,L,L,L,L,L,L,L,L,M,L
PPxh3,1981-2010,submesic,3,0.742789832,H,VH,L,VH,H,VH,M,L,VH,H
PPxh3,1981-2010,subxeric,2,0.714129237,H,VH,L,VH,VH,VH,H,L,VH,H
PPxh3,1981-2010,xeric,1,0.66811135,VH,VH,M,VH,VH,VH,VH,M,VH,VH
PPxh3,2020,mesic,4,0.788884303,M,VH,L,VH,M,H,L,L,VH,M
PPxh3,2020,subhygric,5,0.994908902,L,L,L,L,L,L,L,L,L,L
PPxh3,2020,submesic,3,0.746540086,H,VH,L,VH,H,VH,M,L,VH,H
PPxh3,2020,subxeric,2,0.720333448,H,VH,L,VH,VH,VH,H,L,VH,H
PPxh3,2020,xeric,1,0.673370636,VH,VH,M,VH,VH,VH,VH,M,VH,VH
PPxh3,2050,mesic,4,0.762981646,M,VH,L,VH,H,H,M,L,VH,M
PPxh3,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
PPxh3,2050,submesic,3,0.723393146,H,VH,L,VH,VH,VH,H,L,VH,H
PPxh3,2050,subxeric,2,0.694741808,VH,VH,M,VH,VH,VH,H,L,VH,VH
PPxh3,2050,xeric,1,0.646862145,VH,VH,H,VH,VH,VH,VH,M,VH,VH
PPxh3,2080,mesic,4,0.734654102,H,VH,L,VH,H,VH,M,L,VH,H
PPxh3,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
PPxh3,2080,submesic,3,0.693314554,VH,VH,M,VH,VH,VH,H,L,VH,VH
PPxh3,2080,subxeric,2,0.665638992,VH,VH,M,VH,VH,VH,VH,M,VH,VH
PPxh3,2080,xeric,1,0.613974184,VH,VH,H,VH,VH,VH,VH,H,VH,VH
SBPSdc,1961-1990,mesic,4,0.948571077,L,L,L,L,L,L,L,L,H,L
SBPSdc,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSdc,1961-1990,submesic,3,0.899834336,L,M,L,M,L,L,L,L,VH,L
SBPSdc,1961-1990,subxeric,2,0.872357301,L,M,L,H,L,L,L,L,VH,L
SBPSdc,1961-1990,xeric,1,0.831002991,L,H,L,H,L,M,L,L,VH,L
SBPSdc,1971-2000,mesic,4,0.95006802,L,L,L,L,L,L,L,L,M,L
SBPSdc,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSdc,1971-2000,submesic,3,0.898614167,L,M,L,M,L,L,L,L,VH,L
SBPSdc,1971-2000,subxeric,2,0.87117191,L,M,L,H,L,L,L,L,VH,L
SBPSdc,1971-2000,xeric,1,0.831622155,L,H,L,H,L,M,L,L,VH,L
SBPSdc,1981-2010,mesic,4,0.943874992,L,L,L,L,L,L,L,L,H,L
SBPSdc,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSdc,1981-2010,submesic,3,0.893733472,L,M,L,M,L,L,L,L,VH,L
SBPSdc,1981-2010,subxeric,2,0.865832494,L,M,L,H,L,L,L,L,VH,L
SBPSdc,1981-2010,xeric,1,0.825519568,L,H,L,VH,M,M,L,L,VH,L
SBPSdc,2020,mesic,4,0.90464515,L,L,L,M,L,L,L,L,H,L
SBPSdc,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSdc,2020,submesic,3,0.860194656,L,M,L,H,L,L,L,L,VH,L
SBPSdc,2020,subxeric,2,0.833055968,L,H,L,H,L,M,L,L,VH,L
SBPSdc,2020,xeric,1,0.782273238,M,VH,L,VH,M,H,L,L,VH,M
SBPSdc,2050,mesic,4,0.870810211,L,M,L,H,L,L,L,L,VH,L
SBPSdc,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSdc,2050,submesic,3,0.825278557,L,H,L,VH,M,M,L,L,VH,L
SBPSdc,2050,subxeric,2,0.796152016,M,VH,L,VH,M,H,L,L,VH,M
SBPSdc,2050,xeric,1,0.740112772,H,VH,L,VH,H,VH,M,L,VH,H
SBPSdc,2080,mesic,4,0.848437976,L,H,L,H,L,M,L,L,VH,L
SBPSdc,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSdc,2080,submesic,3,0.804691861,M,H,L,VH,M,M,L,L,VH,M
SBPSdc,2080,subxeric,2,0.773184731,M,VH,L,VH,H,H,M,L,VH,M
SBPSdc,2080,xeric,1,0.711363751,H,VH,L,VH,VH,VH,H,L,VH,H
SBPSmc,1961-1990,mesic,4,0.956886377,L,L,L,L,L,L,L,L,M,L
SBPSmc,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSmc,1961-1990,submesic,3,0.905274839,L,L,L,M,L,L,L,L,H,L
SBPSmc,1961-1990,subxeric,2,0.877450718,L,M,L,H,L,L,L,L,VH,L
SBPSmc,1961-1990,xeric,1,0.841595273,L,H,L,H,L,M,L,L,VH,L
SBPSmc,1971-2000,mesic,4,0.957677021,L,L,L,L,L,L,L,L,M,L
SBPSmc,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSmc,1971-2000,submesic,3,0.905430468,L,L,L,M,L,L,L,L,H,L
SBPSmc,1971-2000,subxeric,2,0.878851805,L,M,L,H,L,L,L,L,VH,L
SBPSmc,1971-2000,xeric,1,0.843253436,L,H,L,H,L,M,L,L,VH,L
SBPSmc,1981-2010,mesic,4,0.949478227,L,L,L,L,L,L,L,L,H,L
SBPSmc,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSmc,1981-2010,submesic,3,0.897739463,L,M,L,M,L,L,L,L,VH,L
SBPSmc,1981-2010,subxeric,2,0.870868872,L,M,L,H,L,L,L,L,VH,L
SBPSmc,1981-2010,xeric,1,0.83330899,L,H,L,H,L,M,L,L,VH,L
SBPSmc,2020,mesic,4,0.913969835,L,L,L,M,L,L,L,L,H,L
SBPSmc,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSmc,2020,submesic,3,0.867359387,L,M,L,H,L,L,L,L,VH,L
SBPSmc,2020,subxeric,2,0.841448467,L,H,L,H,L,M,L,L,VH,L
SBPSmc,2020,xeric,1,0.802113211,M,H,L,VH,M,M,L,L,VH,M
SBPSmc,2050,mesic,4,0.874146733,L,M,L,H,L,L,L,L,VH,L
SBPSmc,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSmc,2050,submesic,3,0.82710298,L,H,L,VH,M,M,L,L,VH,L
SBPSmc,2050,subxeric,2,0.799589479,M,VH,L,VH,M,H,L,L,VH,M
SBPSmc,2050,xeric,1,0.756968382,H,VH,L,VH,H,H,M,L,VH,H
SBPSmc,2080,mesic,4,0.84661731,L,H,L,H,L,M,L,L,VH,L
SBPSmc,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSmc,2080,submesic,3,0.801704516,M,H,L,VH,M,M,L,L,VH,M
SBPSmc,2080,subxeric,2,0.773803091,M,VH,L,VH,H,H,M,L,VH,M
SBPSmc,2080,xeric,1,0.723827151,H,VH,L,VH,VH,VH,H,L,VH,H
SBPSmk,1961-1990,mesic,4,0.951180032,L,L,L,L,L,L,L,L,M,L
SBPSmk,1961-1990,subhygric,5,0.999896518,L,L,L,L,L,L,L,L,L,L
SBPSmk,1961-1990,submesic,3,0.904814861,L,L,L,M,L,L,L,L,H,L
SBPSmk,1961-1990,subxeric,2,0.876872995,L,M,L,H,L,L,L,L,VH,L
SBPSmk,1961-1990,xeric,1,0.830807171,L,H,L,H,L,M,L,L,VH,L
SBPSmk,1971-2000,mesic,4,0.955035899,L,L,L,L,L,L,L,L,M,L
SBPSmk,1971-2000,subhygric,5,0.999896518,L,L,L,L,L,L,L,L,L,L
SBPSmk,1971-2000,submesic,3,0.906619268,L,L,L,M,L,L,L,L,H,L
SBPSmk,1971-2000,subxeric,2,0.878476679,L,M,L,H,L,L,L,L,VH,L
SBPSmk,1971-2000,xeric,1,0.832639085,L,H,L,H,L,M,L,L,VH,L
SBPSmk,1981-2010,mesic,4,0.953281753,L,L,L,L,L,L,L,L,M,L
SBPSmk,1981-2010,subhygric,5,0.999982226,L,L,L,L,L,L,L,L,L,L
SBPSmk,1981-2010,submesic,3,0.904676309,L,L,L,M,L,L,L,L,H,L
SBPSmk,1981-2010,subxeric,2,0.876930182,L,M,L,H,L,L,L,L,VH,L
SBPSmk,1981-2010,xeric,1,0.830186553,L,H,L,H,L,M,L,L,VH,L
SBPSmk,2020,mesic,4,0.901133904,L,L,L,M,L,L,L,L,H,L
SBPSmk,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSmk,2020,submesic,3,0.858362793,L,M,L,H,L,L,L,L,VH,L
SBPSmk,2020,subxeric,2,0.828974742,L,H,L,VH,M,M,L,L,VH,L
SBPSmk,2020,xeric,1,0.770270426,M,VH,L,VH,H,H,M,L,VH,M
SBPSmk,2050,mesic,4,0.872582192,L,M,L,H,L,L,L,L,VH,L
SBPSmk,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSmk,2050,submesic,3,0.826498018,L,H,L,VH,M,M,L,L,VH,L
SBPSmk,2050,subxeric,2,0.795610919,M,VH,L,VH,M,H,L,L,VH,M
SBPSmk,2050,xeric,1,0.730055123,H,VH,L,VH,H,VH,M,L,VH,H
SBPSmk,2080,mesic,4,0.845189578,L,H,L,H,L,M,L,L,VH,L
SBPSmk,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSmk,2080,submesic,3,0.802080125,M,H,L,VH,M,M,L,L,VH,M
SBPSmk,2080,subxeric,2,0.767354985,M,VH,L,VH,H,H,M,L,VH,M
SBPSmk,2080,xeric,1,0.699837831,VH,VH,M,VH,VH,VH,H,L,VH,VH
SBPSxc,1961-1990,mesic,4,0.950004836,L,L,L,L,L,L,L,L,M,L
SBPSxc,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSxc,1961-1990,submesic,3,0.898815157,L,M,L,M,L,L,L,L,VH,L
SBPSxc,1961-1990,subxeric,2,0.868729147,L,M,L,H,L,L,L,L,VH,L
SBPSxc,1961-1990,xeric,1,0.830241447,L,H,L,H,L,M,L,L,VH,L
SBPSxc,1971-2000,mesic,4,0.954361448,L,L,L,L,L,L,L,L,M,L
SBPSxc,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSxc,1971-2000,submesic,3,0.902675386,L,L,L,M,L,L,L,L,H,L
SBPSxc,1971-2000,subxeric,2,0.873575608,L,M,L,H,L,L,L,L,VH,L
SBPSxc,1971-2000,xeric,1,0.835137878,L,H,L,H,L,M,L,L,VH,L
SBPSxc,1981-2010,mesic,4,0.950760022,L,L,L,L,L,L,L,L,M,L
SBPSxc,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSxc,1981-2010,submesic,3,0.900108035,L,L,L,M,L,L,L,L,H,L
SBPSxc,1981-2010,subxeric,2,0.872117777,L,M,L,H,L,L,L,L,VH,L
SBPSxc,1981-2010,xeric,1,0.834444546,L,H,L,H,L,M,L,L,VH,L
SBPSxc,2020,mesic,4,0.877228639,L,M,L,H,L,L,L,L,VH,L
SBPSxc,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSxc,2020,submesic,3,0.829685625,L,H,L,VH,M,M,L,L,VH,L
SBPSxc,2020,subxeric,2,0.801773583,M,H,L,VH,M,M,L,L,VH,M
SBPSxc,2020,xeric,1,0.753551036,H,VH,L,VH,H,H,M,L,VH,H
SBPSxc,2050,mesic,4,0.828155468,L,H,L,VH,M,M,L,L,VH,L
SBPSxc,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSxc,2050,submesic,3,0.779731651,M,VH,L,VH,H,H,M,L,VH,M
SBPSxc,2050,subxeric,2,0.75069736,H,VH,L,VH,H,H,M,L,VH,H
SBPSxc,2050,xeric,1,0.700144862,VH,VH,L,VH,VH,VH,H,L,VH,VH
SBPSxc,2080,mesic,4,0.800934153,M,H,L,VH,M,M,L,L,VH,M
SBPSxc,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBPSxc,2080,submesic,3,0.754732251,H,VH,L,VH,H,H,M,L,VH,H
SBPSxc,2080,subxeric,2,0.724277887,H,VH,L,VH,VH,VH,H,L,VH,H
SBPSxc,2080,xeric,1,0.670977056,VH,VH,M,VH,VH,VH,VH,M,VH,VH
SBSdh1,1961-1990,mesic,4,0.972367776,L,L,L,L,L,L,L,L,M,L
SBSdh1,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdh1,1961-1990,submesic,3,0.938608763,L,L,L,L,L,L,L,L,H,L
SBSdh1,1961-1990,subxeric,2,0.916545505,L,L,L,M,L,L,L,L,H,L
SBSdh1,1961-1990,xeric,1,0.878613576,L,M,L,H,L,L,L,L,VH,L
SBSdh1,1971-2000,mesic,4,0.974596729,L,L,L,L,L,L,L,L,M,L
SBSdh1,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdh1,1971-2000,submesic,3,0.941158935,L,L,L,L,L,L,L,L,H,L
SBSdh1,1971-2000,subxeric,2,0.918632369,L,L,L,M,L,L,L,L,H,L
SBSdh1,1971-2000,xeric,1,0.880689583,L,M,L,M,L,L,L,L,VH,L
SBSdh1,1981-2010,mesic,4,0.971990653,L,L,L,L,L,L,L,L,M,L
SBSdh1,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdh1,1981-2010,submesic,3,0.937623579,L,L,L,L,L,L,L,L,H,L
SBSdh1,1981-2010,subxeric,2,0.915139966,L,L,L,M,L,L,L,L,H,L
SBSdh1,1981-2010,xeric,1,0.876320698,L,M,L,H,L,L,L,L,VH,L
SBSdh1,2020,mesic,4,0.961545453,L,L,L,L,L,L,L,L,M,L
SBSdh1,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdh1,2020,submesic,3,0.925346347,L,L,L,M,L,L,L,L,H,L
SBSdh1,2020,subxeric,2,0.902642533,L,L,L,M,L,L,L,L,H,L
SBSdh1,2020,xeric,1,0.861967492,L,M,L,H,L,L,L,L,VH,L
SBSdh1,2050,mesic,4,0.945397679,L,L,L,L,L,L,L,L,H,L
SBSdh1,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdh1,2050,submesic,3,0.906469175,L,L,L,M,L,L,L,L,H,L
SBSdh1,2050,subxeric,2,0.881507101,L,M,L,M,L,L,L,L,VH,L
SBSdh1,2050,xeric,1,0.83468279,L,H,L,H,L,M,L,L,VH,L
SBSdh1,2080,mesic,4,0.934165747,L,L,L,L,L,L,L,L,H,L
SBSdh1,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdh1,2080,submesic,3,0.896991849,L,M,L,M,L,L,L,L,VH,L
SBSdh1,2080,subxeric,2,0.871190964,L,M,L,H,L,L,L,L,VH,L
SBSdh1,2080,xeric,1,0.814243964,L,H,L,VH,M,M,L,L,VH,L
SBSdh2,1961-1990,mesic,4,0.999939652,L,L,L,L,L,L,L,L,L,L
SBSdh2,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdh2,1961-1990,submesic,3,0.998879388,L,L,L,L,L,L,L,L,L,L
SBSdh2,1961-1990,subxeric,2,0.995722986,L,L,L,L,L,L,L,L,L,L
SBSdh2,1961-1990,xeric,1,0.983729981,L,L,L,L,L,L,L,L,M,L
SBSdh2,1971-2000,mesic,4,0.999945728,L,L,L,L,L,L,L,L,L,L
SBSdh2,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdh2,1971-2000,submesic,3,0.998374948,L,L,L,L,L,L,L,L,L,L
SBSdh2,1971-2000,subxeric,2,0.995013896,L,L,L,L,L,L,L,L,L,L
SBSdh2,1971-2000,xeric,1,0.981938626,L,L,L,L,L,L,L,L,M,L
SBSdh2,1981-2010,mesic,4,0.999874234,L,L,L,L,L,L,L,L,L,L
SBSdh2,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdh2,1981-2010,submesic,3,0.997730911,L,L,L,L,L,L,L,L,L,L
SBSdh2,1981-2010,subxeric,2,0.99357644,L,L,L,L,L,L,L,L,L,L
SBSdh2,1981-2010,xeric,1,0.978651827,L,L,L,L,L,L,L,L,M,L
SBSdh2,2020,mesic,4,0.995206341,L,L,L,L,L,L,L,L,L,L
SBSdh2,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdh2,2020,submesic,3,0.975992443,L,L,L,L,L,L,L,L,M,L
SBSdh2,2020,subxeric,2,0.959246868,L,L,L,L,L,L,L,L,M,L
SBSdh2,2020,xeric,1,0.928716666,L,L,L,M,L,L,L,L,H,L
SBSdh2,2050,mesic,4,0.985333524,L,L,L,L,L,L,L,L,M,L
SBSdh2,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdh2,2050,submesic,3,0.957553509,L,L,L,L,L,L,L,L,M,L
SBSdh2,2050,subxeric,2,0.9374481,L,L,L,L,L,L,L,L,H,L
SBSdh2,2050,xeric,1,0.901479474,L,L,L,M,L,L,L,L,H,L
SBSdh2,2080,mesic,4,0.977744354,L,L,L,L,L,L,L,L,M,L
SBSdh2,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdh2,2080,submesic,3,0.947765035,L,L,L,L,L,L,L,L,H,L
SBSdh2,2080,subxeric,2,0.926410595,L,L,L,M,L,L,L,L,H,L
SBSdh2,2080,xeric,1,0.885263109,L,M,L,M,L,L,L,L,VH,L
SBSdk,1961-1990,mesic,4,0.930890299,L,L,L,L,L,L,L,L,H,L
SBSdk,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdk,1961-1990,submesic,3,0.878828636,L,M,L,H,L,L,L,L,VH,L
SBSdk,1961-1990,subxeric,2,0.850040769,L,M,L,H,L,L,L,L,VH,L
SBSdk,1961-1990,xeric,1,0.811114271,L,H,L,VH,M,M,L,L,VH,L
SBSdk,1971-2000,mesic,4,0.928782906,L,L,L,M,L,L,L,L,H,L
SBSdk,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdk,1971-2000,submesic,3,0.875984777,L,M,L,H,L,L,L,L,VH,L
SBSdk,1971-2000,subxeric,2,0.847738975,L,H,L,H,L,M,L,L,VH,L
SBSdk,1971-2000,xeric,1,0.809565619,M,H,L,VH,M,M,L,L,VH,M
SBSdk,1981-2010,mesic,4,0.924106783,L,L,L,M,L,L,L,L,H,L
SBSdk,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdk,1981-2010,submesic,3,0.872454561,L,M,L,H,L,L,L,L,VH,L
SBSdk,1981-2010,subxeric,2,0.843820416,L,H,L,H,L,M,L,L,VH,L
SBSdk,1981-2010,xeric,1,0.803536951,M,H,L,VH,M,M,L,L,VH,M
SBSdk,2020,mesic,4,0.900091096,L,L,L,M,L,L,L,L,H,L
SBSdk,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
SBSdk,2020,submesic,3,0.853635305,L,M,L,H,L,L,L,L,VH,L
SBSdk,2020,subxeric,2,0.827065403,L,H,L,VH,M,M,L,L,VH,L
